year,subject,number,question,dis,pass
106,英語,30,30.  Which is most likely Dashing Shuttle’s map of bus lines before July 1? likely 可能(A)       (B)Dashing Shuttle ♦ Map of bus lines Dashing Shuttle ♦ Map of bus lines(cid:50)(cid:50)(cid:85)(cid:85)(cid:68)(cid:68)(cid:81)(cid:81)(cid:74)(cid:74)(cid:72)(cid:72)(cid:3)(cid:3)(cid:44)(cid:44)(cid:86)(cid:86)(cid:79)(cid:79)(cid:68)(cid:68)(cid:81)(cid:81)(cid:71)(cid:71)(cid:51)(cid:51)(cid:72)(cid:72)(cid:68)(cid:68)(cid:70)(cid:70)(cid:75)(cid:75)(cid:3)(cid:3)(cid:38)(cid:38)(cid:76)(cid:76)(cid:87)(cid:87)(cid:92)(cid:92) (cid:51)(cid:51)(cid:72)(cid:72)(cid:68)(cid:68)(cid:70)(cid:70)(cid:75)(cid:75)(cid:3)(cid:3)(cid:38)(cid:38)(cid:76)(cid:76)(cid:87)(cid:87)(cid:92)(cid:92)(cid:36)(cid:36)(cid:83)(cid:83)(cid:83)(cid:83)(cid:79)(cid:79)(cid:72)(cid:72)(cid:3)(cid:3)(cid:38)(cid:38)(cid:76)(cid:76)(cid:87)(cid:87)(cid:92)(cid:92) (cid:36)(cid:36)(cid:83)(cid:83)(cid:83)(cid:83)(cid:79)(cid:79)(cid:72)(cid:72)(cid:3)(cid:3)(cid:38)(cid:38)(cid:76)(cid:76)(cid:87)(cid:87)(cid:92)(cid:92)(cid:37)(cid:37)(cid:72)(cid:72)(cid:68)(cid:68)(cid:81)(cid:81)(cid:3)(cid:3)(cid:55)(cid:55)(cid:82)(cid:82)(cid:90)(cid:90)(cid:81)(cid:81) (cid:37)(cid:37)(cid:72)(cid:72)(cid:68)(cid:68)(cid:81)(cid:81)(cid:3)(cid:3)(cid:55)(cid:55)(cid:82)(cid:82)(cid:90)(cid:90)(cid:81)(cid:81)(cid:47)(cid:47)(cid:72)(cid:72)(cid:80)(cid:80)(cid:82)(cid:82)(cid:81)(cid:81)(cid:3)(cid:3)(cid:38)(cid:38)(cid:76)(cid:76)(cid:87)(cid:87)(cid:92)(cid:92) (cid:47)(cid:47)(cid:72)(cid:72)(cid:80)(cid:80)(cid:82)(cid:82)(cid:81)(cid:81)(cid:3)(cid:3)(cid:38)(cid:38)(cid:76)(cid:76)(cid:87)(cid:87)(cid:92)(cid:92)(cid:48)(cid:72)(cid:79)(cid:82)(cid:81)(cid:3) (cid:48)(cid:72)(cid:79)(cid:82)(cid:81)(cid:3)(cid:37)(cid:37)(cid:68)(cid:68)(cid:81)(cid:81)(cid:68)(cid:68)(cid:81)(cid:81)(cid:68)(cid:68) (cid:38)(cid:76)(cid:87)(cid:92) (cid:38)(cid:76)(cid:87)(cid:92)(cid:37)(cid:37)(cid:68)(cid:68)(cid:81)(cid:81)(cid:68)(cid:68)(cid:81)(cid:81)(cid:68)(cid:68)(cid:55)(cid:55)(cid:82)(cid:82)(cid:90)(cid:90)(cid:81)(cid:81)(cid:55)(cid:55)(cid:82)(cid:82)(cid:90)(cid:90)(cid:81)(cid:81)(cid:51)(cid:51)(cid:68)(cid:68)(cid:83)(cid:83)(cid:68)(cid:68)(cid:92)(cid:92)(cid:68)(cid:68)(cid:38)(cid:38)(cid:76)(cid:76)(cid:87)(cid:87)(cid:92)(cid:92)(cid:42)(cid:42)(cid:88)(cid:88)(cid:68)(cid:68)(cid:89)(cid:89)(cid:68)(cid:68) (cid:42)(cid:42)(cid:88)(cid:88)(cid:68)(cid:68)(cid:89)(cid:89)(cid:68)(cid:68)(cid:55)(cid:55)(cid:82)(cid:82)(cid:90)(cid:90)(cid:81)(cid:81) (cid:55)(cid:55)(cid:82)(cid:82)(cid:90)(cid:90)(cid:81)(cid:81)(cid:42)(cid:42)(cid:85)(cid:85)(cid:68)(cid:68)(cid:83)(cid:83)(cid:72)(cid:72)(cid:3)(cid:3)(cid:55)(cid:55)(cid:82)(cid:82)(cid:90)(cid:90)(cid:81)(cid:81) (cid:42)(cid:42)(cid:85)(cid:85)(cid:68)(cid:68)(cid:83)(cid:83)(cid:72)(cid:72)(cid:3)(cid:3)(cid:55)(cid:55)(cid:82)(cid:82)(cid:90)(cid:90)(cid:81)(cid:81)(cid:37)(cid:37)(cid:72)(cid:72)(cid:85)(cid:85)(cid:85)(cid:85)(cid:92)(cid:92)(cid:3)(cid:3)(cid:38)(cid:38)(cid:76)(cid:76)(cid:87)(cid:87)(cid:92)(cid:92) (cid:37)(cid:37)(cid:72)(cid:72)(cid:85)(cid:85)(cid:85)(cid:85)(cid:92)(cid:92)(cid:3)(cid:3)(cid:38)(cid:38)(cid:76)(cid:76)(cid:87)(cid:87)(cid:92)(cid:92)(cid:48)(cid:48)(cid:68)(cid:68)(cid:81)(cid:81)(cid:74)(cid:74)(cid:82)(cid:82)(cid:3)(cid:3)(cid:44)(cid:44)(cid:86)(cid:86)(cid:79)(cid:79)(cid:68)(cid:68)(cid:81)(cid:81)(cid:71)(cid:71) (cid:48)(cid:48)(cid:68)(cid:68)(cid:81)(cid:81)(cid:74)(cid:74)(cid:82)(cid:82)(cid:3)(cid:3)(cid:44)(cid:44)(cid:86)(cid:86)(cid:79)(cid:79)(cid:68)(cid:68)(cid:81)(cid:81)(cid:71)(cid:71)(cid:40)(cid:68)(cid:70)(cid:75)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:80)(cid:72)(cid:68)(cid:81)(cid:86)(cid:3)(cid:68)(cid:3)(cid:71)(cid:76)(cid:73)(cid:73)(cid:72)(cid:85)(cid:72)(cid:81)(cid:87)(cid:3)(cid:69)(cid:88)(cid:86)(cid:3)(cid:79)(cid:76)(cid:81)(cid:72)(cid:17) (cid:40)(cid:68)(cid:70)(cid:75)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:3)(cid:80)(cid:72)(cid:68)(cid:81)(cid:86)(cid:3)(cid:68)(cid:3)(cid:71)(cid:76)(cid:73)(cid:73)(cid:72)(cid:85)(cid:72)(cid:81)(cid:87)(cid:3)(cid:69)(cid:88)(cid:86)(cid:3)(cid:79)(cid:76)(cid:81)(cid:72)(cid:17)(C)       (D),0.64,0.45
106,英語,31,31.  What does the report say about globalization’s influence on the movie world?(A) It has changed the way of making movies.  influence 影響(B) It has changed a country’s domestic market for movies.(C) It has brought together movie makers from around the world.(D) It has helped US movies make more money abroad than in the US.,0.54,0.55
106,英語,32,32.  What can we learn from the report?(A) The American way of thinking may be changed when it is brought to other countries.(B) More and more people are asking their country to help their domestic movie business.(C) US movies are popular in foreign markets because English is spoken in many countries.(D) The fact that US movies are popular may mean the American way of thinking is popular.,0.54,0.47
106,英語,33,"33.  From the charts, which is true?(A) The percentage (%) of US movies has changed the least in Spain.(B) In each of the five countries, the percentage (%) of domestic movies has fallen. (C) Of all five countries, UK’s domestic movies have the smallest drop in percentage (%).(D) When the percentage (%) of domestic movies drops, the percentage of US  ",0.56,0.49
106,英語,34,34.  (A) is          (B) has been       (C) used to be        (D) was going to be,0.62,0.5
106,英語,35,35.  (A) things didn’t get better  (B) he was ready to give up   (C) the sales of shaved ice finally started to rise    (D) the cookie shop was not successful for long ,0.62,0.49
106,英語,36,36.  (A) his only hope died     (B) good news arrived   (C) worse trouble came     (D) the hard time passed ,0.64,0.63
106,英語,37,37.  (A) used to look for      (B) has looked for     (C) was looking for      (D) had looked for,0.56,0.59
106,英語,38,38.  (A) hurt his health  (B) opened his eyes  (C) cost him his life  (D) made his dream come true,0.44,0.42
106,英語,39,39.  (A) he didn’t want to take this trip with others     (B) he wasn’t the only one who had this dream  (C) he wouldn’t let anyone else take his prize away  (D) he couldn’t miss the chance to make his country proud,0.58,0.55
106,英語,40,40.  (A) And Scott used a popular way for his men to travel fast  (B) But there were problems to deal with before they traveled  (C) But Amundsen didn’t know better about animals than Scott   (D) And their ways of traveling decided which team would win ,0.57,0.45
106,英語,41,41.  (A) there was still hope   (B) no one ever believed him   (C) the worst had not come yet   (D) Amundsen had not been honest ,0.58,0.51
107,英語,1,1.  Look at the picture.  The girl is            the clothes.(A) making(B) packing(C) showing(D) washing,0.53,0.8
107,英語,2,2.  The            is so strong today that my hair keeps blowing in the air.(A) rain  (B) snow  (C) sun  (D) wind,0.66,0.7
107,英語,3,"3.  When the baby cried, Mr. Wu            in the kitchen and did not hear it.(A) cooked  (B) was cooking  (C) has cooked  (D) is going to cook",0.55,0.74
107,英語,4,4.  I don’t have any money with me because I            my wallet this morning.(A) had lost  (B) would lose  (C) lost  (D) was losing,0.55,0.62
107,英語,5,5.  You need not only good luck but also hard work to become a            baseball player.(A) young  (B) successful  (C) happy  (D) friendly ,0.65,0.74
107,英語,6,6.  The woman who lives next door to Ken is a            to him.  They have never met and he doesn’t even know her name.  (A) daughter  (B) friend  (C) stranger  (D) teacher,0.64,0.74
107,英語,7,"7.  With the new bus line, it is much more            for Fanny to go to school.  It saves her a lot of time now.  (A) useful  (B) possible  (C) interesting  (D) convenient ",0.66,0.68
107,英語,8,"8.  Dad: Have you brushed your teeth yet?Ann: No, but I            before I go to bed.(A) haven’t  (B) have  (C) won’t  (D) will",0.61,0.56
107,英語,9,9.  Alice: Do you know            Grandma is going to visit us? Willy: It’s next week.  She told me on the phone.  And we’ll take her to the national park.(A) where   (B) when  (C) whether  (D) why,0.61,0.72
107,英語,10,10.  It took the police lots of time            who entered Liu’s house and killed her one year ago.(A) and found out  (B) find out  (C) finding out  (D) to find out,0.61,0.67
107,英語,11,11.  Many famous people visit this restaurant.   Popular singers like A-mei and Jay Chou            here with their friends.(A) to be often seen (B) often seen  (C) are often seen  (D) and are often seen,0.51,0.67
107,英語,12,12.  The factory has been throwing trash into the river for years.  Now            must be taken to stop this. (A) action  (B) chances  (C) exercise  (D) notes,0.58,0.63
107,英語,13,13.  The beach party tonight            the end of our summer vacation.  Tomorrow we are all going back home and getting ready for school.(A) changes  (B) marks  (C) passes  (D) saves ,0.35,0.37
107,英語,14,"14.  Anyone who reads Loren’s business plan will quickly see some serious problems in it, or            feel something is not right.(A) at least  (B) even  (C) in fact  (D) still ",0.43,0.35
107,英語,15,"15.  I’ve wanted to read The Diary of a Young Girl for months,            today I finally borrowed the book from the library.(A) and  (B) since  (C) so  (D) until ",0.26,0.22
107,英語,16,16.  (A) like a snake  (B) that could move  (C) except a little snake  (D) that could make noise,0.56,0.51
107,英語,17,17.  (A) climbing up the bench  (B) running after a woman  (C) stopping beside his feet  (D) falling down from a tree,0.58,0.61
107,英語,18,18.  (A) The bench is broken  (B) The seat has been taken  (C) People will be scared by you  (D) The paint of the bench is still wet,0.64,0.64
107,英語,19,19.  (A) to make traffic lighter  (B) to invite people to visit  (C) to make itself a famous city  (D) to build more parking spaces,0.54,0.44
107,英語,20,20.  (A) This way  (B) However  (C) For example  (D) Also,0.43,0.3
107,英語,21,21.  (A) why Zurich is doing this  (B) what all this has cost Zurich  (C) if Zurich should try other ways  (D) if Zurich can deal with angry drivers,0.7,0.64
107,英語,22,22.  What is the reading mostly about?(A) Where to find a nice holiday apartment.(B) How to choose a nice holiday apartment.(C) Why one should choose a holiday apartment.(D) How one can change their house into a holiday apartment.,0.64,0.6
107,英語,23,"23.  From the reading, what can we learn about holiday apartments?(A) They are good for people who like to take one-day trips.(B) They are good for people who travel in a group of three or more.(C) They are good for people who want to make new friends when traveling.(D) They are good for people who like to spend their holidays in the country.",0.57,0.55
107,英語,24,24.  What does it mean to say that something is at your disposal?(A) You are free to use it.  (B) You can find it everywhere.(C) You know everything about it.  (D) You can buy it at a lower price.,0.54,0.59
107,英語,25,25.  What is the quick lesson of SHARP WEAR about?(A) How to get to one of SHARP WEAR’s stores.(B) How to send back a T-shirt to SHARP WEAR.(C) How to shop for a T-shirt from SHARP WEAR.(D) How to take care of a T-shirt from SHARP WEAR.,0.56,0.65
107,英語,26,26.  What can we learn about SHARP WEAR?(A) You have to order at least four T-shirts each time.(B) You can choose from sixteen colors for both the T-shirt and the pocket.(C) Some of the T-shirts have pictures on both the front side and the back side.(D) T-shirts in the wrong sizes cannot be sent back if they have pictures or pockets on them.,0.6,0.69
107,英語,27,27.  Which season is this poem about? poem 詩(A) Spring.    (B) Summer.(C) Autumn.    (D) Winter.,0.63,0.74
107,英語,28,28.  What is a daisy?(A) A body part.    (B) A kind of bird.(C) A kind of flower.  (D) A kind of smell.,0.56,0.63
107,英語,29,29.  What does the reading say about shaking?(A) Different animals’ shaking begins with different body parts.(B) Shaking is a way that animals use to make other animals scared.(C) Animals that are not kept as pets do the shaking better than those that are.(D) Shaking themselves dry may help animals run faster in dangerous moments.,0.68,0.59
107,英語,30,30.  What can we learn from the reading?(A) The animal’s tail can help it run more quickly and easily.(B) Some animals shake more than they need to get water off.(C) The idea of washing machines came from the shaking of dogs.(D) Larger animals get themselves drier at each shake than smaller animals.,0.5,0.44
107,英語,31,"31.  The four pictures below show how fast tigers, cats and mice can shake.  From the reading, which picture is most likely correct? likely 可能(A)  How fas t can animals shake?s e 30kad25hnsof c20oeer a s15bn 10mi 5uN 0tiger cat mouse(B) How fast can animals shake?s e 30kad25hnsof c20oeer a s15bn 10mi 5uN 0tiger cat mouse(C)  How fas t can animals shake?s ke 30adhn25sof c20oeer a s15bn 10miu 5N0tiger cat mouse(D) How fast can animals shake?",0.64,0.69
107,英語,32,32.  What does things like that mean?(A) Problems about the free coffee plan.(B) Trouble for people who go to Flora Café.(C) Ways to make the free coffee plan successful.(D) Good things free coffee will bring to Flora Café.,0.59,0.55
107,英語,33,33.  What can we learn about Josh and Eric?(A) Josh was not able to change Eric’s mind about free coffee.(B) Eric has more hope for the free coffee plan than Josh does.(C) They found a way to make people feel OK to take free coffee.(D) They do not know whether Flora Café will do business honestly.,0.59,0.53
107,英語,34,34.  What do we know about Flora Café from the dialogue?(A) It has a way to know who really is poor.(B) Free coffee has brought it more business.(C) People pay less for free coffee than other coffee.(D) Its blackboard shows if there are free coffees to be taken.,0.64,0.56
107,英語,35,35.  Below are the writer’s points in the reading:      a. Whether we should stop tribespeople whaling      b. The problem of whaling      c. Whaling as a way of life order 順序In what order does the writer talk about his points?(A) a   c   b.  (B) b   c   a.  (C) c   a   b.  (D) c   b   a. ,0.54,0.56
107,英語,36,36.  Which idea may the writer agree with?(A) We should stop all kinds of whale hunting.(B) We should not worry about the number of whales.(C) Tribespeople’s way of living is as important as animal lives.(D) Working with the whaling business can make tribespeople’s lives better.,0.44,0.4
107,英語,37,"37.  What can we learn from the reading?(A) Tribespeople believe whales bring good luck.(B) Tribespeople become rich by selling whale oil.(C) Whaling was not a problem until 1,500 years ago.(D) Whaling helped tribespeople’s lives in different ways.",0.55,0.51
107,英語,38,"38.  From the news story, which fact is seen as a new turn?(A) Carolyn Cole is a first-time writer.(B) Carolyn Cole won the Inscriber Prize.(C) Carolyn Cole is not the winner’s real name.(D) Carolyn Cole did not appear for the Inscriber Prize.",0.5,0.41
107,英語,39,39.  Which is most likely true about the Inscriber Prize? likely 可能(A) It was started by NBN News.(B) It is a new prize for picture books.(C) It is a prize only for first-time writers.(D) It is treated seriously by writers in the country.,0.48,0.39
107,英語,40,40.  What can we learn about Thomas Goode?(A) He has won the Inscriber Prize twice.(B) He told NBN that Paper Soldier was his work.(C) He wants to be more than just a picture book writer.(D) His life as a picture book writer has not been successful.,0.49,0.52
107,英語,41,41.  What do we know about Thomas Goode’s books?(A) The sales of Parent were bad.(B) Paper Soldier is his best-selling book.(C) His first picture book came out in 2006.(D) Blue Moon was written under a different name.,0.61,0.43
108,英語,1,1.  Look at the picture.  The mother duck is            the baby ducks across the street.  (A) carrying (B) leading(C) pushing(D) watching ,0.52,0.72
108,英語,2,"2.  Ms. Liu usually gives us a lot of homework,            she didn’t give us any today. (A) but   (B) if   (C) or   (D) so ",0.51,0.82
108,英語,3,3.  Playing games on the cellphone            popular with high school students.(A) is  (B) are  (C) being  (D) to be,0.61,0.62
108,英語,4,4.  There            more than twenty clubs in our school.  Which one would you like to join?(A) has  (B) have  (C) is  (D) are,0.53,0.6
108,英語,5,5.  Diane had a bad cold last week.  She is still too       to go mountain climbing with you. (A) busy  (B) short  (C) weak  (D) young,0.57,0.78
108,英語,6,"6.  The book under Mary’s desk is           , but I don’t know why it is there.(A) us   (B) me  (C) my  (D) mine",0.58,0.76
108,英語,7,7.  Last night a garbage truck hit a tree and turned over.  Now the street is            with lots of garbage.(A) dark  (B) dirty  (C) heavy  (D) poor,0.54,0.74
108,英語,8,8.  It almost killed Kevin to take care of his baby sister for one afternoon.  He wondered how his mom could do            every day.(A) her   (B) it   (C) one   (D) them ,0.65,0.68
108,英語,9,9.  Joyce tells her brother everything.  She never            anything from him.(A) covers    (B) believes   (C) hides     (D) takes,0.58,0.52
108,英語,10,10.  Ben always uses his birthday as a(n)            to ask Dad to buy him something expensive.(A) action  (B) excuse  (C) prize  (D) rule ,0.52,0.56
108,英語,11,"11.             that last piece of pie?  If not, can I have it?  I didn’t eat much this morning. (A) Had you eaten     (B) Were you eating (C) Do you eat    (D) Are you going to eat",0.52,0.42
108,英語,12,12.  Everyone in the class enjoys playing chess            Bill; he thinks the game is boring.(A) except       (B) for       (C) like  (D) of,0.72,0.69
108,英語,13,"13.  In my school days, I            to English radio programs every day.  That was how I learned English at that time.(A) listen  (B) have listened  (C) used to listen   (D) was listening",0.52,0.44
108,英語,14,"14.  Tom’s voice            when he talks about his neighbors.  He speaks faster, his face becomes redder and you can almost see fire in his eyes.(A) appears   (B) drops   (C) grows  (D) rises ",0.61,0.53
108,英語,15,15.             other waiters in the restaurant have worked here longer than Clark; only Lois and Lana started working here before him.  (A) All   (B) Most  (C) Some  (D) Few,0.44,0.3
108,英語,16,"16.  What are “Daddy and me” doing in the poem?Making goulash (A) Eating.we don’t talk much,(B) Singing. Daddy and me.(C) Dancing.(D) Cooking.",0.64,0.71
108,英語,17,"17.  What can we most likely know about the I see what he means. speaker?(A) He seldom understands his father.It’s in the knife (B) He enjoys his time with his father.meeting the beef, (C) He often makes goulash for his father. (D) He wants to be as famous as his father.",0.61,0.68
108,英語,18,18.  Which is true about City Sight Bus tickets?(A) It costs less to buy tickets on the Internet.(B) People must pay the full ticket price for a pet.(C) Tickets are more expensive in the high season.(D) People save 10% if they buy two tickets for the same line.,0.69,0.66
108,英語,19,19.  Which is true about the bus lines?(A) Line B takes more time.(B) Both lines cross Farmers’ Bridge. (C) Both lines leave from Central Station.(D) There are more gardens to see on Line A.,0.59,0.77
108,英語,20,20.  Why were there seventeen calls asking for Mike?(A) His team was angry at him.           (B) He is a popular soccer player.(C) He did not show up for the game on Friday. (D) His name did not appear on the list of players.,0.69,0.56
108,英語,21,21.  What does It mean in the dialogue? (A) The shop.    (B) The fan club.(C) The soccer game.  (D) The soccer season.,0.69,0.68
108,英語,22,22.  What can we learn about Mike? (A) He is nice to people from his fan club.(B) He plays soccer with Johnny and Ricky.(C) He found a way to fix the trouble he made.(D) He decided not to go to the game on Sunday.,0.65,0.65
108,英語,23,23.  Which is the best title for this reading? title 標題(A) Australia: The Best Place for Birds.(B) Mother Bird Fights Weather Changes.(C) Larger Mother Birds Have Larger Eggs.(D) Family Love: Brothers & Sisters Work Together.,0.66,0.61
108,英語,24,24.  What does this trick mean in the reading?(A) Having eggs of different sizes.(B) Growing stronger inside the egg.(C) Saving food for weaker baby birds.(D) Helping baby birds break out of the eggs.,0.61,0.49
108,英語,25,"25.  What can we learn about superb fairy-wrens from the reading? (A) Male birds can usually live for ten years.(B) Baby birds grow well in hot, dry weather.(C) Young male birds share the job of feeding the baby birds.(D) Mother birds make smaller eggs when there is less food outside.",0.63,0.58
108,英語,26,26.  What idea is talked about in both pieces of news?(A) More young people need to join in making art.(B) People’s ways of enjoying art change with time.(C) Bringing important art works to Taiwan from abroad.(D) Giving new life to old arts that were almost forgotten.,0.62,0.52
108,英語,27,27.  What does it mean when something is a smash hit?(A) It is old.    (B) It is successful.(C) It is foreign.    (D) It is useful.,0.61,0.63
108,英語,28,28.  What do we know from the news? (A) Lai has taught xiangsheng in many schools. (B) Lai often puts his own life stories into his art works.(C) The owner of Hsin Hsin Paper Offering Store is a Frenchman.(D) People do not burn papier-mâché for dead people as often as before.,0.44,0.43
108,英語,29,29.  Which idea is talked about in the news?(A) How often we should drink coffee.(B) What happens when we have too much coffee.(C) How to help the body make the cortisol we need.(D) What happens when we have coffee at the wrong time.,0.67,0.62
108,英語,30,30.  What does it mean when someone thinks otherwise about something? (A) They are serious about it.(B) They have no idea about it.(C) They think differently about it.(D) They do not think it is a problem.,0.6,0.61
108,英語,31,"31.  The picture below shows how the cortisol levels rise and fall during the day.  From the news, which is a good time for coffee? (A) A.    C) 25(B) B.    dl(C) C.    mg/ 20 B(s (D) D.    el 15",0.7,0.58
108,英語,32,"32.  Four people read the news and wrote what they thought about it. Mike                     Jan 16  8:26 pmThe best time to drink coffee is when you want to drink coffee.Sarah                     Jan 16  8:43 pmI usually wake up AFTER I drink coffee!Charlie                     Jan 16  8:59 pmThe worst time to drink coffee is when you're DEAD.Lisa                     Jan 16  9:18 pmIf you need someone to tell you when to drink coffee, well, that’s just sad.What did they think about the news? (A) They wanted to try what it said. (B) They were sad about what it said. (C) They did not agree with what it said. (D) They were not surprised at what it said. ",0.65,0.61
108,英語,33,33.  What does the report NOT suggest? suggest 建議(A) Having more free buses for shoppers.(B) Changing the opening hours on weekdays.  (C) Making plans to help weekday morning business.(D) Changing the time of the special sale on weekends.,0.5,0.5
108,英語,34,34.  What does the report say about the shopping center? (A) Its business on weekdays is not as good as last season.(B) It has a special sale one hour before closing every day.(C) Most of the shoppers take the free buses to the shopping center.(D) A large part of its shoppers on weekday evenings are working parents.,0.33,0.35
108,英語,35,35.  Which picture is most likely used in the report?  likely 可能(A)     3%15%Weekday evening48% Weekend morning10%Weekend afternoonWeekend eveningOthers24%Business done duringa week(B)3%15%Weekday evening24%Weekend morning10%Weekend afternoonWeekend eveningOthers48%Business done during a week(C)     3%15% 24%Weekday eveningWeekend morningWeekend afternoon10% Weekend evening48% OthersBusiness done duringa week(D),0.42,0.44
108,英語,36,36.  (A) change the way you are  (B) give up being an actress  (C) travel with a theater group  (D) run away from your friends,0.58,0.55
108,英語,37,37.  (A) you’re too shy to talk with people  (B) you just don’t want to be like others  (C) you don’t think you’re good enough  (D) you don’t know what you’ve missed,0.62,0.64
108,英語,38,38.  (A) has become   (B) became    (C) had become  (D) would become,0.71,0.55
108,英語,39,39.  (A) has fallen    (B) is falling       (C) had fallen    (D) would fall,0.51,0.59
108,英語,40,40.  (A) This changed Elizabeth’s life  (B) It was not easy to give up the throne  (C) It was good news to Elizabeth and her family  (D) This part of history made the UK a strong country,0.58,0.56
108,英語,41,41.  (A) has worked hard for the UK  (B) has been popular with the people of the UK  (C) has been the queen of the UK for a long time  (D) has brought the people of the UK much closer,0.63,0.53
109,英語,1,1.  Look at the picture.  The man is holding one of the _____. (A) bowls(B) glasses(C) plates(D) spoons,0.52,0.82
109,英語,2,2.  My mom puts the _____ on to keep her hands away from water when she washesthe dishes.(A) gloves      (B) jacket       (C) ring     (D) socks,0.59,0.69
109,英語,3,3.	 Can	you	_____	your	feet	a	little	off	the	floor?		I	want	to	see	if	my	keys	are	under	the	sofa.(A) check  (B) kick  (C) raise   (D) show,0.67,0.62
109,英語,4,4.	 _____	of	my	sisters	are	older	than	I	am.		I’m	the	youngest	of	the	three	children	in	my	family.    (A) Both  (B) Few  (C) Most  (D) Some,0.6,0.75
109,英語,5,5.  The beach near our town is a very _____ place.  Every summer at least one kid dies there in the water. (A) dangerous   (B) exciting   (C) lonely   (D) popular ,0.66,0.71
109,英語,6,"6.	 My	wife	enjoys	going	to	the	movies	with	her	friends,	but	I	like	to	watch	TV	at	home	by _____.(A)	I	 (B)	me	 (C)	myself	 (D)	mine",0.53,0.83
109,英語,7,"7.	 For	the	past	twenty	years,	my	father	_____	in	a	school	library.		But	he’ll	leave	the	job	next month.(A) worked        (B) has worked         (C) is working   (D) works",0.46,0.61
109,英語,8,8.	 It’s	great	that	we	can	buy	train	tickets	over	the	phone	without	going	out.		It	_____	us	a lot of time.(A) lends  (B) prepares  (C) saves  (D) takes,0.65,0.63
109,英語,9,9.	 Mozart	_____	his	first	music	when	he	was	only	six	years	old.(A) is writing     (B) has written  (C) will write   (D) wrote,0.64,0.58
109,英語,10,"10.  Jill: Have you decided _____ you will celebrate your 30th	birthday?	Sue:	Yeah,	I’m	going	to	have	a	big	barbecue	party.(A) how    (B) where    (C) what    (D) when",0.65,0.6
109,英語,11,11.	 Alison	doesn’t	like	_____	what	to	do.		She	only	does	things	she	wants	to	do.(A) told  (B) to tell  (C) be told  (D) to be told,0.62,0.42
109,英語,12,12.  Josh has planned to make a trip to New York and _____ some of his friends there.(A) visit  (B) visits  (C) visiting  (D) visited,0.34,0.34
109,英語,13,"13.	 Ms.	Johnson	has	been	taking	phone	calls	since	she	entered	the	office	this	morning.		Just	when	she	thought	she	could	finally	leave	work,	_____	call	came	in.(A) another     (B) each            (C) the next             (D) the other       ",0.36,0.4
109,英語,14,"14.	 We	were	so	sure	that	Jerry	_____	well	on	the	difficult	job.		His	past	experience	in	other work showed he was the right guy for it.  So when he failed, no one believed it.(A) had done   (B) did  (C) has done  (D) would do",0.56,0.43
109,英語,15,"15.  For Mike, the price is _____ important thing when he shops for jeans.  He cares even more about the shape and the size of the pockets. (A) the more   (B) the most   (C) the less   (D) the least ",0.45,0.37
109,英語,16,16.  What is it	in	the	reading?(A) The sun.  (B) The rain.  (C) The wind.  (D) The rainbow.,0.59,0.62
109,英語,17,17.  How does Dad feel“when it comes”?(A) He is scared.(B) He is excited.(C) He is not happy.(D) He is not interested.  ,0.62,0.65
109,英語,18,18.	 What	can	we	learn	about	Buffy’s	friends?(A) Matt has experience of yard sales.(B) Jamie had a successful yard sale last week.(C) Albert thinks weather is important for yard sales.(D) Debby thinks things are cheaper online than at yard sales.,0.69,0.58
109,英語,19,19.	 What	do	Buffy’s	friends	think	about	having	a	yard	sale?(A)	Albert	and	Matt	think	it’s	a	nice	way	to	make	friends.(B)	Debby	and	Albert	think	it’s	difficult	to	make	money	from	it.(C)	Matt	agrees	with	Jamie	that	it’s	a	good	chance	to	help	people.(D)	Jamie	agrees	with	Debby	that	it’s	a	lot	of	trouble	to	prepare	for	it.,0.63,0.61
109,英語,20,"20.	 From	the	ad,	which	is	true	about	Sunny	Sun	pictures?(A)	The	first	day	to	use	Sunny	Sun	pictures	is	Feb.	4.(B) The last day to collect Sunny Sun pictures is Feb. 10.(C) You cannot use Sunny Sun pictures to get free desserts.(D) You cannot get Sunny Sun pictures when you buy books.",0.71,0.58
109,英語,21,21.	 Sammy	has	7	Sunny	Sun	pictures.		She	wants	to	get	a	Sunny	Cup.		How	can	she	get	one?(A) Use 6 Sunny Sun pictures and pay $100. (B) Use 6 Sunny Sun pictures and pay $200. (C) Spend $150 to get 3 more Sunny Sun pictures. (D) Spend $200 to get 4 more Sunny Sun pictures. ,0.61,0.74
109,英語,22,"22.  From the reading, which picture best shows the “bain-marie” way of working with chocolate?(A)                        (B)                          (C)                                 (D)",0.58,0.76
109,英語,23,23.  What does them	mean	in	the	reading?(A) Bains-marie.                           (B) Butter and sugar.(C) Chocolate desserts.    (D) Small pieces of chocolate.,0.62,0.69
